20	0.43837	6.1307	3000	10000	36	1	-1	-1
20	0.323297	20.4073	3000	10000	36	1	1	0
20	0.721028	34.5654	3000	10000	36	1	0	0
20	0.489824	20.7366	3000	10000	36	1	0	-1
20	0.553724	29.9823	3000	10000	36	1	0	-1
20	0.599049	70.4754	3000	10000	36	1	1	0
20	0.680892	47.8015	3000	10000	36	1	0	0
20	0.102925	26.7528	3000	10000	36	1	1	1
20	0.824604	19.4759	3000	10000	36	1	-1	0
20	0.748461	56.1425	3000	10000	36	1	0	-1
20	0.896637	12.4267	3000	10000	36	0	-1	-1
20	0.41513	15.132	3000	10000	36	1	0	-1
20	0.866851	5.44025	3000	10000	36	-1	-1	-1
